id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
NFASC,0.90034,0.91557,1,18618,0.089573,2,HGLibB_31725;HGLibA_31768;,-0.15189;-0.25276;
KRT18,0.32965,0.58613,1,10863,0.08968,3,HGLibB_25402;HGLibB_25401;HGLibA_25438;,-0.56859;-0.53119;-0.15081;
TDRD10,0.25678,0.50982,1,9099,0.089713,3,HGLibB_48839;HGLibA_48899;HGLibB_48840;,-0.54855;-0.46608;-0.20381;
WBSCR16,0.02193,0.12962,1,1631,0.089754,3,HGLibA_53990;HGLibA_53989;HGLibB_53924;,-1.782;-0.51318;-0.24954;
NECAB3,0.32778,0.58539,1,10816,0.089811,2,HGLibB_31547;HGLibA_31589;,-0.45906;-1.5826;
FES,0.22973,0.47758,1,8422,0.089886,3,HGLibB_17279;HGLibA_17303;HGLibA_17302;,-0.61073;-0.82937;-0.035494;
SLC13A1,0.89173,0.91105,1,18466,0.090024,2,HGLibA_44384;HGLibB_44332;,-0.43794;-0.034899;
TIMELESS,0.11548,0.34078,1,5600,0.090031,3,HGLibB_49429;HGLibA_49491;HGLibA_49489;,-0.59565;-0.14627;-0.026208;
TNFRSF6B,0.57372,0.75313,1,14588,0.090056,2,HGLibB_50726;HGLibA_50787;,-0.7862;-0.43849;
PCDHB11,0.29846,0.55107,1,10130,0.090058,2,HGLibB_35428;HGLibA_35475;,-1.1295;-0.19651;
USP40,0.2223,0.47256,1,8216,0.090132,3,HGLibA_53363;HGLibA_53361;HGLibB_53295;,-0.9815;-0.29001;-0.089357;
ORC1,0.18647,0.42841,1,7338,0.09014,2,HGLibB_34555;HGLibB_34557;,-4.9278;-0.52579;
IFI27,0.60714,0.77191,1,15081,0.090154,3,HGLibA_22597;HGLibA_22596;HGLibA_22595;,-0.64476;-0.28006;-0.0019994;
KCNK10,0.11511,0.34021,1,5596,0.090189,2,HGLibA_24297;HGLibA_24296;,-1.4431;-0.58391;
CDKL2,0.16154,0.39381,1,6745,0.090212,3,HGLibA_08809;HGLibA_08808;HGLibB_08802;,-1.6026;-0.52243;-0.024082;
PRB1,0.12537,0.35085,1,5852,0.090237,3,HGLibB_38290;HGLibA_38337;HGLibA_38339;,-0.62118;-0.30578;-0.027999;
CHAC2,0.96513,0.96684,1,19923,0.090238,2,HGLibB_09330;HGLibA_09338;,-0.069742;-0.040118;
GPRC5C,0.58577,0.76261,1,14757,0.090335,2,HGLibA_20131;HGLibB_20103;,-2.0036;-0.046203;
RELL1,0.23658,0.4895,1,8589,0.09034,3,HGLibA_40818;HGLibB_40768;HGLibB_40766;,-1.2843;-0.11452;-0.021756;
ZNF324B,0.023086,0.13122,1,1682,0.09035,2,HGLibB_55736;HGLibA_55803;,-1.4818;-2.0076;
C16orf90,0.55564,0.74532,1,14327,0.090386,2,HGLibA_05497;HGLibB_05493;,-1.1385;-0.21353;
LRWD1,0.29505,0.54859,1,10040,0.090401,3,HGLibB_27469;HGLibA_27508;HGLibB_27470;,-1.494;-0.2357;-0.10536;
SYNDIG1L,0.32058,0.5768,1,10642,0.090409,2,HGLibA_47973;HGLibB_47914;,-0.92515;-0.50613;
NUDT8,0.24898,0.50295,1,8901,0.090415,3,HGLibB_32947;HGLibB_32948;HGLibA_32990;,-0.45581;-0.44057;-0.046546;
ADC,0.16245,0.39614,1,6768,0.090499,2,HGLibB_00884;HGLibB_00885;,-0.88377;-0.59301;
SPNS2,0.59271,0.76603,1,14860,0.090516,3,HGLibA_46735;HGLibA_46737;HGLibB_46679;,-0.55682;-0.28918;-0.086177;
SPTBN4,0.26855,0.5235,1,9394,0.090561,3,HGLibB_46830;HGLibA_46886;HGLibB_46829;,-0.73535;-0.43614;-0.069087;
SPAM1,0.089914,0.29132,1,4623,0.090566,2,HGLibB_46319;HGLibA_46376;,-1.1539;-0.46163;
MAN2B2,0.84264,0.88481,1,17787,0.090576,3,HGLibB_28039;HGLibA_28078;HGLibA_28079;,-0.64901;-0.11492;-0.028782;
ZBTB41,0.60525,0.77113,1,15057,0.090608,2,HGLibA_54882;HGLibA_54883;,-0.78542;-0.49924;
CDC23,0.53734,0.73577,1,14062,0.090647,2,HGLibA_08525;HGLibB_08518;,-0.99085;-0.29574;
CYP4F2,0.36656,0.62108,1,11593,0.090673,2,HGLibB_12174;HGLibB_12175;,-0.49957;-0.29603;
hsa-mir-7150,0.82506,0.83746,1,17556,0.090695,1,HGLibA_63829;,-0.22692;
SLK,0.95656,0.96007,1,19736,0.090707,3,HGLibB_45478;HGLibA_45530;HGLibB_45479;,-0.077518;-0.016582;-0.0092227;
MAPK9,0.28481,0.53629,1,9789,0.090715,2,HGLibA_28295;HGLibA_28294;,-0.69744;-0.15661;
SLC7A1,0.63541,0.79355,1,15502,0.090717,3,HGLibA_45346;HGLibB_45294;HGLibB_45292;,-0.52331;-0.20261;-0.11553;
ZC3H7A,0.65696,0.80633,1,15819,0.09074,3,HGLibB_54915;HGLibB_54914;HGLibA_54981;,-0.1992;-0.27544;-0.21002;
PRR20A,0.61704,0.78002,1,15225,0.090753,2,HGLibB_38751;HGLibA_38799;,-0.11278;-0.116;
PDE1A,0.83062,0.87899,1,17629,0.090866,1,HGLibB_35722;,-1.0875;
MBD1,0.34678,0.60736,1,11284,0.090881,3,HGLibA_28464;HGLibB_28423;HGLibB_28422;,-0.95677;-0.37953;-0.025937;
HDX,0.017903,0.11324,1,1374,0.090976,3,HGLibB_21035;HGLibB_21034;HGLibA_21062;,-0.93833;-0.82851;-0.16521;
CCDC147,0.10266,0.31346,1,5132,0.09119,2,HGLibA_07632;HGLibA_07630;,-2.1159;-0.2814;
LRRC18,0.44985,0.66339,1,12828,0.091461,3,HGLibA_27271;HGLibB_27233;HGLibA_27272;,-1.1127;-0.35244;-0.27765;
BCAT1,0.03605,0.17779,1,2327,0.091549,2,HGLibA_04263;HGLibA_04264;,-2.9896;-0.12547;
ADH5,0.63522,0.79355,1,15500,0.091587,3,HGLibB_00957;HGLibA_00958;HGLibB_00958;,-0.47398;-0.26743;-0.38531;
TES,0.2044,0.44604,1,7787,0.091596,3,HGLibA_49022;HGLibB_48963;HGLibB_48964;,-0.71218;-0.56601;-0.23081;
TXNDC16,0.022015,0.12962,1,1635,0.091689,3,HGLibA_52415;HGLibB_52350;HGLibB_52348;,-1.0057;-0.67507;-0.058523;
DHRS13,0.59119,0.76603,1,14835,0.091689,2,HGLibA_13127;HGLibB_13109;,-0.66906;-0.10828;
GALNT6,0.57491,0.7557,1,14600,0.091743,3,HGLibB_18541;HGLibB_18540;HGLibA_18565;,-0.54412;-0.24222;-0.010697;
KDELC2,0.61574,0.77671,1,15206,0.09176,3,HGLibA_24476;HGLibA_24475;HGLibA_24477;,-1.162;-0.23389;-0.099551;
SLC25A16,0.60318,0.77025,1,15023,0.091798,3,HGLibB_44602;HGLibA_44654;HGLibA_44655;,-0.50235;-0.30177;-0.14028;
NLRC3,0.96257,0.96391,1,19863,0.091815,1,HGLibB_32046;,-0.084784;
LGALS13,0.60997,0.77277,1,15126,0.091851,3,HGLibB_26313;HGLibA_26352;HGLibA_26350;,-0.23961;-0.37514;-0.047756;
COL5A1,0.35745,0.6153,1,11459,0.091857,2,HGLibA_10586;HGLibA_10588;,-2.8775;-0.56801;
TGIF2LX,0.38663,0.63297,1,11885,0.091881,3,HGLibA_49247;HGLibB_49188;HGLibA_49246;,-0.668;-0.58616;-0.032478;
TMEM59,0.4916,0.69381,1,13411,0.091891,2,HGLibA_50460;HGLibA_50459;,-0.60338;-0.40996;
MAN1A1,0.25579,0.50546,1,9071,0.091923,2,HGLibB_28018;HGLibA_28057;,-0.76563;-0.76417;
PIGT,0.38786,0.63297,1,11903,0.091966,3,HGLibA_36588;HGLibA_36589;HGLibB_36540;,-0.69299;-1.0662;-0.052136;
TMEM164,0.080912,0.27626,1,4275,0.09198,2,HGLibB_49974;HGLibA_50032;,-1.8964;-0.0093057;
GPX1,0.050357,0.21372,1,3013,0.091994,3,HGLibB_20143;HGLibB_20142;HGLibA_20170;,-1.4051;-1.5209;-0.45814;
MFSD2A,0.93208,0.93773,1,19207,0.092017,2,HGLibB_29052;HGLibA_29092;,-0.094452;-0.012156;
BRMS1L,0.66958,0.81695,1,16029,0.092018,3,HGLibB_04832;HGLibA_04833;HGLibA_04832;,-0.29435;-0.1858;-0.057295;
SI,0.95358,0.95756,1,19673,0.092041,2,HGLibA_44099;HGLibB_44045;,-0.11992;-0.027099;
ABCA1,0.21165,0.45459,1,7973,0.092072,3,HGLibB_00096;HGLibA_00096;HGLibB_00094;,-0.50229;-0.55965;-0.16076;
hsa-mir-3199-1,0.02125,0.11127,1,1587,0.092102,2,HGLibA_58899;HGLibA_58896;,-0.99148;-0.23112;
PHACTR1,0.65616,0.80633,1,15802,0.092128,3,HGLibB_36250;HGLibA_36296;HGLibB_36251;,-0.82664;-0.18131;-0.14768;
LALBA,0.26889,0.5235,1,9409,0.092158,2,HGLibB_25902;HGLibB_25900;,-0.7689;-0.28927;
LTBP2,0.91776,0.92771,1,18917,0.092187,2,HGLibB_27554;HGLibA_27594;,-0.60233;-0.26241;
OXTR,0.032194,0.17403,1,2127,0.092237,3,HGLibB_34797;HGLibB_34798;HGLibB_34796;,-1.6177;-0.48645;-0.025088;
POC5,0.79633,0.8648,1,17250,0.092275,2,HGLibA_37450;HGLibB_37402;,-1.2108;-0.11171;
hsa-mir-924,0.33185,0.50844,1,10918,0.092317,2,HGLibA_64285;HGLibA_64286;,-0.65354;-0.26291;
TMEM127,0.022078,0.12988,1,1638,0.092329,3,HGLibB_49856;HGLibB_49855;HGLibB_49857;,-1.9221;-0.44918;-0.078245;
MKX,0.25583,0.50546,1,9073,0.092416,3,HGLibB_29319;HGLibA_29359;HGLibA_29361;,-1.3046;-0.383;-0.2476;
GALNT12,0.30702,0.5597,1,10330,0.092467,3,HGLibA_18536;HGLibB_18511;HGLibB_18512;,-0.85108;-0.70828;-0.20414;
LRRC24,0.56768,0.75141,1,14491,0.092467,2,HGLibA_27287;HGLibA_27288;,-2.6735;-0.59988;
ENO2,0.062639,0.23451,1,3543,0.092486,2,HGLibB_15121;HGLibA_15142;,-1.1856;-0.62303;
MRPS15,0.75775,0.85262,1,16804,0.092495,2,HGLibA_30041;HGLibA_30042;,-0.70343;-0.12045;
ERI1,0.16763,0.40398,1,6892,0.092615,2,HGLibA_15480;HGLibB_15458;,-1.2501;-0.067035;
CPNE9,0.24278,0.49818,1,8743,0.092618,3,HGLibA_10976;HGLibB_10963;HGLibA_10975;,-0.65653;-0.59703;-0.11702;
ARIH1,0.28844,0.54284,1,9873,0.092628,3,HGLibB_02909;HGLibB_02911;HGLibA_02911;,-0.5808;-0.28735;-0.13527;
CRLS1,0.98426,0.98468,1,20347,0.092647,0,,
DCAF4L2,0.38844,0.63378,1,11912,0.092673,2,HGLibB_12432;HGLibA_12444;,-0.85687;-0.081376;
DHRS11,0.60295,0.77025,1,15018,0.092737,2,HGLibA_13122;HGLibB_13104;,-0.68615;-0.21853;
ISLR2,0.7766,0.85908,1,17025,0.092752,2,HGLibA_23674;HGLibB_23641;,-0.41565;-0.25943;
CHPF2,0.032145,0.17403,1,2124,0.092834,2,HGLibB_09518;HGLibA_09527;,-1.2107;-0.49979;
STX2,0.92173,0.92963,1,18983,0.092877,3,HGLibA_47643;HGLibA_47642;HGLibA_47641;,-0.35163;-0.139;-0.03625;
MMP1,0.51018,0.70984,1,13664,0.092982,3,HGLibB_29437;HGLibA_29478;HGLibB_29436;,-0.37114;-0.2292;-0.1412;
TRMT61B,0.37722,0.62663,1,11748,0.093003,2,HGLibA_51702;HGLibA_51700;,-0.70068;-0.42437;
SERPINE1,0.12047,0.34766,1,5722,0.093101,3,HGLibB_43524;HGLibB_43523;HGLibA_43576;,-0.8598;-0.98727;-0.010575;
TSPAN17,0.89021,0.91105,1,18438,0.093112,3,HGLibB_51847;HGLibA_51913;HGLibB_51848;,-0.28777;-0.38193;-5.2421e-05;
KRTAP19-6,0.41562,0.64442,1,12305,0.093188,3,HGLibB_25641;HGLibA_25678;HGLibA_25677;,-0.56906;-0.57539;-0.052613;
HIST1H4G,0.0037875,0.053819,1,381,0.093195,2,HGLibA_21504;HGLibA_21505;,-2.6032;-0.29116;
LAMA5,0.96002,0.96241,1,19811,0.093355,3,HGLibB_25915;HGLibB_25916;HGLibA_25954;,-0.071767;-0.052635;-0.044305;
XKRX,0.9266,0.93408,1,19081,0.09352,3,HGLibB_54470;HGLibA_54538;HGLibB_54471;,-0.28383;-0.20211;-0.054892;
PRDM14,0.39132,0.63528,1,11947,0.09367,3,HGLibB_38329;HGLibA_38377;HGLibA_38378;,-0.47667;-0.48073;-0.090526;
HIST1H4K,0.54499,0.545,1,14161,0.093671,0,,
NUDT2,0.27901,0.53312,1,9651,0.093713,3,HGLibB_32922;HGLibA_32966;HGLibA_32968;,-0.70928;-0.24002;-0.11234;
EME2,0.26334,0.51789,1,9264,0.093731,3,HGLibB_15017;HGLibB_15016;HGLibA_15037;,-1.3092;-0.41484;-0.28249;
LRRTM4,0.5015,0.70227,1,13534,0.093792,2,HGLibA_27495;HGLibB_27453;,-0.68493;-0.12376;
SZT2,0.97321,0.97293,1,20093,0.09381,1,HGLibA_48116;,-0.018195;
SSUH2,0.32114,0.5768,1,10653,0.09404,2,HGLibA_47193;HGLibB_47134;,-3.2504;-0.15421;
SMARCD2,0.75133,0.84868,1,16753,0.09405,2,HGLibA_45632;HGLibA_45631;,-0.38329;-0.32381;
TPRG1L,0.29185,0.54596,1,9963,0.094066,2,HGLibB_51121;HGLibB_51119;,-0.43318;-0.033883;
XXYLT1,0.22766,0.47688,1,8370,0.094071,3,HGLibB_54546;HGLibA_54614;HGLibA_54612;,-0.69047;-1.0893;-0.128;
SLAIN2,0.017135,0.11098,1,1316,0.094083,3,HGLibB_44256;HGLibA_44310;HGLibA_44308;,-1.1262;-0.77395;-0.048627;
EXOSC4,0.089868,0.29132,1,4622,0.094098,2,HGLibA_15781;HGLibB_15760;,-1.5681;-0.26603;
RAPH1,0.22693,0.47688,1,8346,0.094112,3,HGLibA_40267;HGLibB_40215;HGLibA_40266;,-0.57323;-0.48315;-0.0025189;
hsa-mir-1267,0.68897,0.74187,1,16242,0.094113,2,HGLibA_57492;HGLibA_57490;,-0.52652;-0.3003;
hsa-mir-130a,0.63694,0.71668,1,15515,0.09413,2,HGLibA_57746;HGLibA_57749;,-0.85275;-0.10711;
C11orf84,0.10678,0.32094,1,5287,0.094165,3,HGLibB_05192;HGLibA_05196;HGLibA_05197;,-0.87623;-0.58176;-0.039241;
OPA3,0.26913,0.5235,1,9418,0.094207,3,HGLibB_33362;HGLibA_33408;HGLibB_33361;,-1.1305;-0.68914;-0.066417;
GREM2,0.076686,0.26773,1,4121,0.094249,3,HGLibB_20216;HGLibA_20246;HGLibB_20218;,-0.33348;-1.6067;-0.044493;
RARA,0.62214,0.78425,1,15315,0.094254,3,HGLibA_40271;HGLibB_40220;HGLibA_40272;,-0.43602;-0.16644;-0.076855;
UNC5A,0.53245,0.72694,1,13976,0.094325,3,HGLibB_52949;HGLibA_53014;HGLibB_52948;,-0.58156;-0.089129;-0.055435;
GPR52,0.78817,0.86163,1,17154,0.094355,2,HGLibA_20050;HGLibB_20021;,-0.49519;-0.11489;
DLEC1,0.037046,0.17944,1,2378,0.094658,3,HGLibB_13301;HGLibA_13318;HGLibB_13299;,-0.75068;-0.90808;-0.1741;
SPACA7,0.31596,0.56893,1,10532,0.094661,3,HGLibA_46339;HGLibB_46282;HGLibA_46338;,-0.70189;-0.43343;-0.11104;
CSRP2BP,0.79589,0.8648,1,17242,0.09468,1,HGLibB_11425;,-0.64487;
BEST2,0.53318,0.72874,1,13990,0.09469,3,HGLibB_04420;HGLibB_04419;HGLibA_04422;,-0.40132;-0.39493;-0.08834;
GDPD1,0.79116,0.8629,1,17184,0.094741,2,HGLibB_18864;HGLibA_18891;,-0.33087;-0.083287;
C1orf87,0.48214,0.68755,1,13276,0.094853,3,HGLibB_05899;HGLibA_05902;HGLibB_05898;,-0.5074;-0.42937;-0.032974;
MS4A2,0.066488,0.24209,1,3707,0.094909,2,HGLibB_30103;HGLibA_30146;,-1.5789;-0.81423;
HPS6,0.67543,0.81995,1,16117,0.095043,3,HGLibB_22029;HGLibB_22030;HGLibA_22059;,-0.55508;-0.32518;-0.12918;
ERAL1,0.69929,0.8281,1,16324,0.095063,3,HGLibA_15400;HGLibB_15378;HGLibA_15401;,-0.83898;-0.11818;-0.051708;
FXYD4,0.66768,0.81561,1,15993,0.095097,2,HGLibA_18234;HGLibA_18233;,-0.33463;-0.19423;
hsa-mir-660,0.74052,0.77946,1,16650,0.095142,2,HGLibA_62973;HGLibA_62972;,-0.47007;-0.09333;
GGT5,0.56604,0.75141,1,14461,0.095171,2,HGLibB_18988;HGLibA_19012;,-0.73451;-0.0022142;
PPP1R37,0.23131,0.47981,1,8461,0.095174,2,HGLibB_38045;HGLibB_38047;,-1.2557;-0.3067;
ERCC6L2,0.78755,0.86163,1,17149,0.095188,3,HGLibA_15452;HGLibB_15429;HGLibA_15451;,-0.42971;-0.066353;-0.060222;
RPLP0,0.16536,0.3981,1,6833,0.095193,3,HGLibA_42007;HGLibB_41956;HGLibB_41955;,-0.95678;-0.54295;-0.23211;
RIMS3,0.27936,0.53312,1,9658,0.095197,3,HGLibB_41230;HGLibB_41231;HGLibA_41284;,-0.55561;-0.4901;-0.049513;
LOC100144595,0.9649,0.96647,1,19920,0.095246,1,HGLibB_26773;,-0.051232;
PIGW,0.94819,0.95445,1,19568,0.09525,2,HGLibB_36549;HGLibA_36597;,-0.28506;-0.057334;
SGPP2,0.083586,0.27773,1,4376,0.095265,2,HGLibA_43853;HGLibB_43800;,-1.2634;-0.51941;
USP18,0.19848,0.4402,1,7650,0.095271,3,HGLibB_53225;HGLibA_53289;HGLibB_53224;,-1.4974;-0.90941;-0.18687;
TNFSF13B,0.21432,0.4561,1,8038,0.095282,3,HGLibA_50811;HGLibB_50749;HGLibA_50810;,-0.67558;-0.092287;-0.11492;
PANX3,0.96487,0.96647,1,19919,0.095405,2,HGLibB_35069;HGLibA_35114;,-0.050005;-0.019244;
SORL1,0.75855,0.85262,1,16813,0.095413,1,HGLibB_46138;,-0.40489;
N4BP1,0.28461,0.53629,1,9786,0.095488,2,HGLibA_30948;HGLibA_30949;,-0.75455;-0.70976;
hsa-mir-218-1,0.55746,0.66744,1,14347,0.095494,1,HGLibA_58268;,-0.6535;
CYSTM1,0.77158,0.85842,1,16960,0.095603,2,HGLibB_12220;HGLibB_12219;,-0.73604;-0.25715;
hsa-mir-7111,0.79732,0.81309,1,17263,0.095607,1,HGLibA_63808;,-0.52561;
SNRNP200,0.51149,0.71185,1,13678,0.095716,2,HGLibA_45940;HGLibA_45942;,-1.6809;-0.6586;
CD24,0.39171,0.6365,1,11952,0.095719,3,HGLibB_08297;HGLibA_08304;HGLibA_08303;,-0.45094;-0.35192;-0.10558;
WRB,0.90237,0.91747,1,18646,0.095722,2,HGLibA_54405;HGLibB_54339;,-0.35496;-0.029449;
WDR63,0.75705,0.85262,1,16799,0.095739,2,HGLibB_54081;HGLibA_54147;,-1.7835;-0.065614;
DUS2,0.17931,0.39672,1,7187,0.095929,2,HGLibA_14114;HGLibB_14094;,-0.53354;-0.21449;
PRMT1,0.21981,0.47019,1,8156,0.095935,3,HGLibA_38617;HGLibB_38568;HGLibB_38567;,-0.63241;-0.30447;-0.38582;
PTER,0.51954,0.71637,1,13791,0.096067,2,HGLibB_39250;HGLibA_39297;,-0.49072;-0.46695;
hsa-mir-8067,0.4234,0.60124,1,12425,0.096104,2,HGLibA_64106;HGLibA_64105;,-1.1342;-0.04719;
ACTR3C,0.58659,0.76261,1,14776,0.09613,3,HGLibB_00664;HGLibB_00665;HGLibB_00663;,-0.17698;-0.42974;-0.097628;
CCNB1,0.15249,0.37711,1,6520,0.096131,3,HGLibA_08058;HGLibA_08057;HGLibB_08049;,-0.50814;-0.5627;-0.11888;
USP12,0.2271,0.47688,1,8349,0.096217,1,HGLibA_53201;,-1.2398;
CCER1,0.59108,0.76603,1,14833,0.09624,2,HGLibB_07937;HGLibA_07943;,-0.53982;-0.37534;
TMEM205,0.55497,0.74532,1,14318,0.096357,2,HGLibB_50132;HGLibA_50193;,-0.44309;-0.025023;
C20orf195,0.34041,0.59798,1,11130,0.096436,3,HGLibB_05999;HGLibB_05997;HGLibA_06001;,-0.68147;-0.28552;-0.27059;
EXPH5,0.78275,0.86101,1,17097,0.096485,3,HGLibA_15799;HGLibB_15776;HGLibA_15798;,-0.53838;-0.15269;-0.05965;
TBXAS1,0.90498,0.91873,1,18694,0.096545,2,HGLibA_48682;HGLibB_48625;,-0.65588;-0.11564;
ARHGAP4,0.20171,0.44226,1,7721,0.096634,3,HGLibB_02773;HGLibB_02771;HGLibB_02772;,-0.96787;-0.37568;-0.080773;
TRIM17,0.10601,0.31854,1,5260,0.096666,3,HGLibB_51360;HGLibA_51422;HGLibA_51423;,-1.8777;-0.19625;-0.39671;
BAIAP3,0.96141,0.96315,1,19838,0.096682,1,HGLibB_04130;,-0.087409;
C18orf63,0.52372,0.71979,1,13850,0.096708,1,HGLibB_05617;,-0.86223;
SPATA5,0.43032,0.65593,1,12534,0.096724,3,HGLibB_46460;HGLibA_46515;HGLibA_46517;,-1.1646;-0.44517;-0.14087;
EPHB3,0.51756,0.71637,1,13762,0.09676,2,HGLibA_15317;HGLibB_15295;,-0.71292;-0.12512;
HS1BP3,0.24782,0.50143,1,8871,0.096764,2,HGLibA_22115;HGLibA_22114;,-2.0719;-0.16313;
A4GNT,0.39519,0.63889,1,11998,0.096772,3,HGLibB_00019;HGLibB_00020;HGLibB_00021;,-0.38174;-0.37333;-0.12487;
FXYD6-FXYD2,0.63146,0.64828,1,15446,0.096774,1,HGLibA_18243;,-0.12473;
HLA-DPA1,0.59944,0.76855,1,14969,0.096817,3,HGLibB_21586;HGLibA_21616;HGLibA_21615;,-0.4029;-0.18053;-0.088937;
MTMR10,0.79257,0.86353,1,17202,0.096935,2,HGLibB_30369;HGLibB_30371;,-0.45747;-0.14483;
ATXN7L2,0.50035,0.70227,1,13516,0.096989,2,HGLibA_03856;HGLibB_03853;,-0.59059;-0.2872;
OR10G7,0.34714,0.60736,1,11298,0.097068,3,HGLibB_33451;HGLibA_33497;HGLibB_33453;,-0.36048;-0.27886;-0.29742;
BTN3A3,0.29598,0.54859,1,10071,0.097071,2,HGLibA_04973;HGLibB_04971;,-0.97751;-0.3782;
NANP,0.15177,0.37643,1,6502,0.097125,3,HGLibA_31104;HGLibB_31064;HGLibB_31063;,-0.711;-0.53902;-0.15479;
KRTAP22-2,0.64282,0.79669,1,15600,0.097131,1,HGLibA_25720;,-0.73599;
PCSK5,0.058345,0.22919,1,3349,0.09725,2,HGLibA_35678;HGLibA_35680;,-1.8753;-0.16642;
RPRML,0.62987,0.78755,1,15422,0.097263,3,HGLibB_42003;HGLibA_42055;HGLibB_42002;,-0.4393;-0.34714;-0.052154;
CCDC158,0.92918,0.93653,1,19137,0.097277,3,HGLibA_07665;HGLibA_07663;HGLibB_07659;,-0.33834;-0.051561;-0.058368;
PRMT8,0.30124,0.55427,1,10193,0.097309,3,HGLibB_38588;HGLibB_38590;HGLibA_38639;,-1.2539;-0.95731;-0.22141;
KCNK6,0.8702,0.90216,1,18127,0.097395,3,HGLibB_24295;HGLibA_24330;HGLibB_24297;,-0.36012;-0.13752;-0.072283;
MTA3,0.44893,0.66258,1,12810,0.097401,3,HGLibB_30274;HGLibB_30275;HGLibA_30315;,-0.5069;-0.21348;-0.056047;
PALM2-AKAP2,0.58071,0.58314,1,14681,0.097446,0,,
PRAMEF22,0.073564,0.21626,1,3998,0.097449,2,HGLibB_38266;HGLibB_38265;,-0.74701;-0.55029;
CUL2,0.092302,0.29476,1,4734,0.097574,3,HGLibA_11776;HGLibA_11777;HGLibB_11764;,-1.5628;-1.0041;-0.063295;
UGT8,0.27268,0.52666,1,9510,0.097624,3,HGLibB_52874;HGLibA_52940;HGLibB_52875;,-0.3094;-0.61088;-0.12337;
EPHX3,0.3676,0.62261,1,11607,0.097661,2,HGLibB_15306;HGLibB_15307;,-0.60624;-0.019943;
ACACB,0.070324,0.24782,1,3864,0.097665,2,HGLibB_00349;HGLibA_00351;,-1.0298;-0.83007;
MS4A12,0.90032,0.91557,1,18617,0.097687,1,HGLibA_30134;,-0.47797;
NEK7,0.009035,0.074939,1,798,0.097693,3,HGLibA_31661;HGLibB_31619;HGLibB_31618;,-3.0991;-0.61808;-0.23291;
HAT1,0.31617,0.56893,1,10536,0.097831,3,HGLibA_20871;HGLibA_20872;HGLibB_20843;,-0.95228;-0.66657;-0.11609;
C16orf3,0.63042,0.78829,1,15430,0.097871,2,HGLibA_05443;HGLibB_05440;,-2.4777;-0.065578;
GID4,0.85447,0.89131,1,17923,0.097891,3,HGLibA_19055;HGLibA_19054;HGLibB_19031;,-0.97933;-0.15667;-0.050689;
RFT1,0.52111,0.71721,1,13817,0.097899,3,HGLibA_40946;HGLibB_40895;HGLibA_40948;,-1.1592;-0.1445;-0.033854;
hsa-mir-4490,0.057167,0.18149,1,3299,0.097958,1,HGLibA_60380;,-1.2298;
TMEM175,0.19346,0.43647,1,7509,0.097978,3,HGLibA_50068;HGLibB_50009;HGLibB_50008;,-1.1405;-0.83769;-0.18396;
EFCAB14,0.80265,0.86678,1,17318,0.098017,2,HGLibB_14510;HGLibA_14531;,-0.23766;-0.16321;
BANK1,0.14213,0.36996,1,6275,0.098033,2,HGLibB_04144;HGLibB_04143;,-1.8173;-0.031842;
HIST2H2BE,0.61908,0.78086,1,15263,0.098039,3,HGLibB_21506;HGLibB_21507;HGLibA_21534;,-0.56184;-0.37242;-0.20288;
LIPM,0.20744,0.44955,1,7879,0.098093,3,HGLibB_26590;HGLibA_26628;HGLibB_26591;,-0.99;-0.059811;-0.012598;
PRPF40B,0.055187,0.22211,1,3226,0.098105,3,HGLibB_38689;HGLibB_38688;HGLibA_38736;,-0.7537;-0.71416;-0.21286;
SFRP4,0.32979,0.58613,1,10867,0.098118,3,HGLibB_43688;HGLibA_43743;HGLibB_43690;,-1.1382;-0.53965;-0.22828;
ACTL9,0.25265,0.50545,1,8995,0.098119,3,HGLibA_00636;HGLibB_00633;HGLibB_00635;,-1.7479;-0.36036;-0.061474;
hsa-mir-8052,0.37515,0.55306,1,11718,0.098198,2,HGLibA_64045;HGLibA_64048;,-0.34457;-0.42251;
PHF19,0.89454,0.91234,1,18512,0.098239,3,HGLibB_36309;HGLibA_36358;HGLibB_36310;,-0.12219;-0.014821;-0.015345;
KIR2DL3,0.064766,0.22637,1,3637,0.098249,2,HGLibA_24984;HGLibA_24985;,-1.1009;-0.1996;
RAB11FIP2,0.57934,0.7557,1,14666,0.098262,2,HGLibA_39796;HGLibA_39797;,-0.68218;-0.26865;
hsa-mir-1294,0.15213,0.33031,1,6507,0.098275,2,HGLibA_57652;HGLibA_57651;,-0.91557;-0.39067;
SYNPO2,0.67049,0.81695,1,16042,0.098315,2,HGLibA_48021;HGLibB_47962;,-0.68564;-0.22185;
hsa-mir-4757,0.41724,0.59176,1,12329,0.098332,2,HGLibA_61125;HGLibA_61124;,-0.29675;-0.18456;
OTUD6B,0.35311,0.61257,1,11391,0.098378,2,HGLibB_34729;HGLibB_34728;,-0.40528;-0.5043;
HOXA10,0.57085,0.75226,1,14536,0.098388,2,HGLibA_21897;HGLibA_21895;,-0.80536;-0.074629;
TBCEL,0.56284,0.75052,1,14420,0.098418,2,HGLibA_48596;HGLibB_48537;,-1.1313;-0.093862;
