id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
BCAR1,0.7356,0.82972,1,17051,0.73052,1,HGLibB_04244;,-0.53583;
C4orf36,0.73565,0.82972,1,17052,0.72261,2,HGLibA_06325;HGLibA_06326;,-0.5223;-0.037363;
MRPS35,0.73572,0.82972,1,17053,0.22525,2,HGLibB_30058;HGLibA_30097;,-0.44108;-0.26716;
KCNU1,0.73585,0.82972,1,17054,0.1107,1,HGLibB_24366;,-0.73533;
INTS6,0.73606,0.83034,1,17055,0.076199,2,HGLibA_23426;HGLibB_23396;,-0.66558;-0.13394;
hsa-mir-3917,0.73615,0.74934,1,17056,0.096543,2,HGLibA_59544;HGLibA_59543;,-0.6022;-0.18486;
LOC100653515,0.73618,0.83034,1,17057,0.24774,1,HGLibB_26837;,-1.1423;
hsa-mir-1-1,0.73622,0.75038,1,17058,0.37837,1,HGLibA_57142;,-0.40864;
EPT1,0.73641,0.83034,1,17059,0.36716,1,HGLibA_15390;,-0.62981;
ZSWIM6,0.73649,0.83034,1,17060,0.56861,1,HGLibA_57051;,-0.72846;
SH2B2,0.73653,0.83034,1,17061,0.13494,2,HGLibB_43823;HGLibB_43824;,-0.4298;-0.21832;
hsa-mir-3919,0.73654,0.73083,1,17062,1.1924,1,HGLibA_59553;,-0.25668;
OR1S1,0.73666,0.83034,1,17063,0.3819,1,HGLibB_33667;,-0.50269;
ADAM19,0.73674,0.83034,1,17064,-0.034633,3,HGLibB_00743;HGLibA_00746;HGLibA_00747;,-0.64775;-0.13175;-0.1512;
DPF1,0.73687,0.83034,1,17065,0.16127,1,HGLibB_13807;,-0.38359;
USP17L24,0.73688,0.72313,1,17066,0.0078825,1,HGLibA_53254;,-0.0064282;
DLC1,0.73697,0.83034,1,17067,0.39218,2,HGLibA_13311;HGLibA_13313;,-0.86185;-0.1762;
PCDHGA2,0.73698,0.72313,1,17068,0.95392,1,HGLibA_35528;,-0.024967;
TRIB2,0.73704,0.83034,1,17069,0.43284,2,HGLibA_51392;HGLibB_51330;,-0.37433;-0.017307;
USP46,0.73745,0.83034,1,17070,0.25773,2,HGLibA_53377;HGLibB_53311;,-0.4725;-0.15195;
RBM19,0.73752,0.83034,1,17071,0.93649,1,HGLibA_40502;,-0.92107;
ATXN10,0.73763,0.83034,1,17072,-0.030911,3,HGLibB_03830;HGLibA_03832;HGLibA_03830;,-0.35223;-0.18395;-0.088163;
RIN2,0.73768,0.83034,1,17073,0.14179,3,HGLibA_41292;HGLibB_41240;HGLibA_41293;,-1.9036;-0.15486;-0.24974;
BRAT1,0.7378,0.83034,1,17074,0.56686,1,HGLibB_04757;,-0.74436;
PCSK6,0.738,0.83034,1,17075,0.14648,2,HGLibB_35636;HGLibB_35634;,-1.3733;-0.044723;
PACSIN2,0.73801,0.83034,1,17076,-0.0040674,3,HGLibA_34964;HGLibB_34917;HGLibB_34918;,-1.0926;-0.021194;-0.011448;
CDIP1,0.73803,0.83034,1,17077,0.091936,2,HGLibA_08713;HGLibB_08706;,-0.37783;-0.19574;
hsa-mir-4252,0.7387,0.75038,1,17078,0.058095,2,HGLibA_59716;HGLibA_59715;,-0.44572;-0.043899;
SHPK,0.73915,0.83034,1,17079,0.2787,2,HGLibB_44025;HGLibB_44024;,-0.3209;-0.051706;
OR6C74,0.73928,0.83034,1,17080,0.074168,3,HGLibA_34406;HGLibB_34361;HGLibB_34360;,-0.54805;-0.068817;-0.036359;
MAPRE3,0.73933,0.83034,1,17081,0.1945,1,HGLibA_28318;,-1.1069;
TAF1A,0.73972,0.83034,1,17082,0.48083,2,HGLibB_48153;HGLibB_48155;,-0.61629;-0.0080226;
TIMM13,0.73992,0.83034,1,17083,0.19146,3,HGLibA_49499;HGLibA_49498;HGLibB_49440;,-1.1433;-0.13197;-0.0083031;
hsa-mir-1269b,0.73999,0.75038,1,17084,0.22403,1,HGLibA_57508;,-0.95217;
C5orf22,0.74006,0.83034,1,17085,0.23148,2,HGLibB_06362;HGLibA_06366;,-0.7686;-0.27084;
OR8K3,0.7401,0.83034,1,17086,0.12857,2,HGLibB_34502;HGLibA_34546;,-0.32031;-0.16807;
MOK,0.74032,0.83034,1,17087,0.10707,2,HGLibA_29635;HGLibA_29637;,-1.213;-0.0093299;
C11orf30,0.74062,0.83034,1,17088,0.34481,2,HGLibA_05128;HGLibA_05126;,-1.4044;-0.28475;
SLCO5A1,0.74065,0.83034,1,17089,0.37436,1,HGLibA_45474;,-0.59967;
SCNN1A,0.74088,0.83034,1,17090,0.2635,1,HGLibA_43012;,-0.97186;
DIRAS1,0.74186,0.83095,1,17091,0.33806,2,HGLibA_13256;HGLibB_13238;,-0.45971;-0.048201;
FAM81A,0.74192,0.83095,1,17092,0.083842,2,HGLibB_16712;HGLibA_16735;,-0.23503;-0.17642;
NLRP10,0.742,0.83095,1,17093,0.2651,1,HGLibA_32101;,-0.5836;
LRRC8C,0.74268,0.83095,1,17094,0.51165,2,HGLibB_27395;HGLibA_27435;,-0.70511;-0.33585;
PPM1D,0.74275,0.83095,1,17095,0.14325,2,HGLibB_37920;HGLibA_37969;,-0.49669;-0.012513;
ZBTB40,0.7428,0.83095,1,17096,-0.030679,3,HGLibA_54879;HGLibA_54880;HGLibB_54813;,-0.85274;-0.19124;-0.090036;
ATG2A,0.74306,0.83095,1,17097,0.6883,1,HGLibA_03478;,-0.38381;
CA6,0.74335,0.83095,1,17098,0.37672,1,HGLibA_06818;,-0.43197;
hsa-mir-92a-2,0.74352,0.75139,1,17099,0.13132,2,HGLibA_64293;HGLibA_64296;,-0.34255;-0.0015504;
NPHP3,0.74359,0.83095,1,17100,0.10216,2,HGLibA_32448;HGLibB_32405;,-0.80989;-0.071578;
hsa-mir-6734,0.74359,0.75139,1,17101,-0.10155,2,HGLibA_63089;HGLibA_63088;,-1.0147;-0.32845;
PZP,0.74399,0.83095,1,17102,0.63332,2,HGLibA_39715;HGLibB_39664;,-0.83604;-0.14834;
NT5DC2,0.74403,0.83095,1,17103,0.10844,3,HGLibB_32778;HGLibA_32824;HGLibA_32823;,-0.38756;-0.15798;-0.012768;
RBMS1,0.74412,0.83095,1,17104,-0.010794,3,HGLibB_40537;HGLibA_40587;HGLibA_40586;,-0.87794;-0.22782;-0.089986;
hsa-mir-611,0.74417,0.75139,1,17105,0.14466,2,HGLibA_62634;HGLibA_62635;,-0.65856;-0.33041;
GLP1R,0.7442,0.83095,1,17106,0.52527,1,HGLibB_19268;,-0.34653;
CSTF2T,0.74435,0.83095,1,17107,0.1147,3,HGLibA_11489;HGLibB_11476;HGLibB_11478;,-0.73356;-0.16406;-0.060201;
EIF3CL,0.74441,0.74112,1,17108,0.37182,0,,
ANKRD13C,0.74454,0.83095,1,17109,0.25029,2,HGLibB_02003;HGLibA_02006;,-0.54341;-0.071172;
PCDHA11,0.74464,0.73353,1,17110,0.36496,1,HGLibA_35431;,-0.0097241;
SNRPD3,0.7447,0.83095,1,17111,0.69223,2,HGLibB_45927;HGLibA_45981;,-1.1359;-0.38506;
KIAA1468,0.74483,0.83095,1,17112,1.2137,2,HGLibA_24768;HGLibB_24736;,-1.636;-0.22862;
SPATA18,0.74512,0.83095,1,17113,0.10249,2,HGLibB_46383;HGLibA_46439;,-0.3998;-0.23345;
CHRNA6,0.74522,0.78353,1,17114,0.5143,1,HGLibA_09581;,-0.43362;
MYL3,0.7454,0.83095,1,17115,0.18015,3,HGLibA_30760;HGLibB_30717;HGLibB_30719;,-1.2789;-0.16419;-0.01369;
IL17C,0.74573,0.83095,1,17116,0.36746,1,HGLibA_22995;,-0.90445;
GALNTL6,0.74575,0.83095,1,17117,0.2718,2,HGLibB_18557;HGLibB_18555;,-0.4127;-0.045311;
SQRDL,0.7458,0.83095,1,17118,0.20241,2,HGLibB_46860;HGLibA_46916;,-0.58515;-0.090887;
C10orf35,0.74602,0.83095,1,17119,0.55387,1,HGLibA_05069;,-0.31014;
SLITRK5,0.74609,0.83095,1,17120,0.035184,3,HGLibA_45524;HGLibB_45472;HGLibA_45526;,-0.92217;-0.13305;-0.081807;
POU5F2,0.7462,0.83095,1,17121,0.48347,2,HGLibA_37791;HGLibA_37793;,-0.46877;-0.12041;
ZNF575,0.74628,0.83095,1,17122,0.46754,1,HGLibB_56223;,-0.46399;
DNASE1L1,0.7465,0.83095,1,17123,0.082857,3,HGLibB_13637;HGLibA_13656;HGLibB_13636;,-0.56675;-0.0078736;-0.00063193;
hsa-mir-7151,0.74658,0.75139,1,17124,0.26646,2,HGLibA_63834;HGLibA_63831;,-0.3632;-0.15253;
hsa-mir-30a,0.7466,0.75139,1,17125,0.20432,2,HGLibA_58472;HGLibA_58473;,-0.34013;-0.13284;
hsa-mir-4463,0.74666,0.75139,1,17126,0.42461,1,HGLibA_60258;,-0.41669;
BTLA,0.74674,0.83095,1,17127,0.07751,3,HGLibA_04955;HGLibB_04952;HGLibB_04953;,-0.65403;-0.043658;-0.035447;
OGFR,0.74682,0.83095,1,17128,0.40459,2,HGLibA_33318;HGLibB_33273;,-1.1552;-0.054746;
TPM3,0.74684,0.83095,1,17129,0.12693,2,HGLibB_51085;HGLibA_51148;,-0.59674;-0.14669;
hsa-mir-3613,0.74693,0.75139,1,17130,0.2435,1,HGLibA_59080;,-0.88417;
hsa-mir-632,0.74697,0.75139,1,17131,0.42829,1,HGLibA_62767;,-0.35853;
ZNF775,0.74709,0.83095,1,17132,0.39875,1,HGLibA_56719;,-0.5908;
PCSK9,0.74727,0.83095,1,17133,0.38415,2,HGLibA_35687;HGLibB_35642;,-0.92986;-0.135;
hsa-mir-548n,0.74729,0.73454,1,17134,0.15315,1,HGLibA_62046;,-0.0025428;
KCNJ3,0.7473,0.83095,1,17135,-0.015349,3,HGLibB_24243;HGLibB_24242;HGLibA_24275;,-0.23156;-0.17668;-0.056224;
TRIM45,0.74733,0.83095,1,17136,0.12097,2,HGLibA_51511;HGLibA_51510;,-0.57157;-0.12122;
PNMAL1,0.74737,0.83095,1,17137,0.56102,1,HGLibA_37385;,-0.8265;
NOS1AP,0.74772,0.83095,1,17138,0.12634,3,HGLibB_32281;HGLibA_32325;HGLibB_32282;,-1.896;-0.18702;-0.077852;
UBE2U,0.74783,0.83095,1,17139,0.24214,1,HGLibA_52664;,-0.44946;
PVRL3,0.74809,0.83095,1,17140,0.26488,1,HGLibA_39628;,-2.15;
hsa-mir-4746,0.74822,0.75238,1,17141,0.59032,1,HGLibA_61082;,-0.51067;
hsa-mir-320b-1,0.74824,0.75238,1,17142,0.33607,1,HGLibA_58929;,-0.692;
CARNS1,0.74837,0.83095,1,17143,0.1403,3,HGLibB_07250;HGLibA_07257;HGLibB_07249;,-0.68374;-0.42031;-0.086323;
PRH1,0.74878,0.83095,1,17144,0.41843,1,HGLibB_38413;,-0.66099;
NANP,0.74894,0.83095,1,17145,0.30878,2,HGLibA_31104;HGLibB_31063;,-0.40792;-0.09354;
CS,0.74904,0.83095,1,17146,0.35502,1,HGLibB_11288;,-0.40172;
SLC32A1,0.74905,0.83095,1,17147,0.34039,1,HGLibA_44933;,-0.79382;
TEKT2,0.74909,0.83095,1,17148,0.19683,2,HGLibA_48973;HGLibB_48915;,-0.61339;-0.12396;
FAM19A1,0.74912,0.83095,1,17149,0.37338,1,HGLibB_16375;,-0.59594;
hsa-mir-4471,0.74949,0.75238,1,17150,0.53956,1,HGLibA_60292;,-0.38103;
CXCL1,0.74956,0.83095,1,17151,-0.0042963,3,HGLibB_11829;HGLibA_11841;HGLibB_11831;,-0.3784;-0.28352;-0.04544;
C4orf6,0.7497,0.83095,1,17152,-0.21164,5,HGLibB_06343;HGLibB_06342;HGLibB_06344;HGLibA_06346;HGLibA_06348;,-0.77216;-0.19922;-0.22406;-0.31366;-0.058011;
LRFN3,0.74978,0.83095,1,17153,0.48238,1,HGLibA_27158;,-0.62852;
PROX2,0.74993,0.83156,1,17154,0.37426,1,HGLibB_38656;,-0.39651;
MRFAP1,0.74996,0.83215,1,17155,-0.17045,4,HGLibB_29787;HGLibB_29786;HGLibA_29827;HGLibA_29828;,-0.29577;-0.30253;-0.22153;-0.11937;
PLXNA4,0.74999,0.83215,1,17156,0.52555,2,HGLibB_37217;HGLibA_37268;,-0.39573;-0.022178;
GPN1,0.75007,0.83215,1,17157,0.085466,3,HGLibA_19826;HGLibA_19824;HGLibB_19796;,-0.66538;-0.12888;-0.0095876;
MYL9,0.75008,0.83215,1,17158,0.1393,3,HGLibA_30777;HGLibB_30736;HGLibA_30778;,-0.47697;-0.038277;-0.039954;
MEA1,0.75016,0.83215,1,17159,0.069279,1,HGLibB_28677;,-0.38801;
PKIG,0.75034,0.83281,1,17160,-0.0045362,3,HGLibA_36824;HGLibB_36777;HGLibB_36778;,-0.65885;-0.23201;-0.02741;
hsa-mir-29b-2,0.7504,0.75338,1,17161,0.59985,1,HGLibA_58419;,-0.49624;
C7orf62,0.75048,0.83281,1,17162,0.2198,1,HGLibB_06566;,-2.0245;
HIST1H3C,0.75051,0.83281,1,17163,0.14572,2,HGLibB_21434;HGLibA_21461;,-0.43033;-0.13136;
CACNA1G,0.75061,0.83281,1,17164,0.26893,1,HGLibB_06887;,-0.32109;
CST2,0.7508,0.83281,1,17165,0.070269,2,HGLibA_11451;HGLibA_11449;,-0.60268;-0.055024;
KCNRG,0.75094,0.83281,1,17166,0.19738,2,HGLibB_24346;HGLibA_24381;,-1.4069;-0.32299;
SYT8,0.75116,0.83281,1,17167,0.092762,3,HGLibA_48091;HGLibB_48030;HGLibB_48031;,-0.86418;-0.083178;-0.01177;
PHLDA1,0.75132,0.83281,1,17168,0.53598,1,HGLibB_36370;,-0.70192;
hsa-mir-203a,0.75135,0.74277,1,17169,-0.10737,1,HGLibA_58168;,-0.21715;
ANXA8,0.75143,0.78592,1,17170,0.18447,1,HGLibA_02253;,-0.17767;
HOXD13,0.7518,0.83281,1,17171,-0.052555,3,HGLibB_21967;HGLibA_21994;HGLibA_21996;,-0.83124;-0.26719;-0.11828;
LOC649330,0.75181,0.75405,1,17172,0.47836,0,,
ZSWIM7,0.75188,0.83281,1,17173,0.31602,2,HGLibB_56987;HGLibA_57054;,-0.35371;-0.13878;
C1orf228,0.75191,0.83281,1,17174,-0.10146,4,HGLibB_05835;HGLibA_05841;HGLibA_05839;HGLibB_05836;,-0.45895;-0.28099;-0.13895;-0.063976;
SPOCK3,0.75198,0.83281,1,17175,0.21436,3,HGLibA_46753;HGLibB_46698;HGLibA_46754;,-0.48902;-0.33101;-0.12986;
GCSAML,0.75202,0.83281,1,17176,0.19281,1,HGLibB_18805;,-0.8435;
CDK6,0.75204,0.83281,1,17177,-0.020002,3,HGLibA_08791;HGLibB_08783;HGLibA_08790;,-0.61797;-0.13658;-0.19966;
ELF2,0.75209,0.83281,1,17178,0.25623,2,HGLibA_14895;HGLibB_14873;,-1.1562;-0.089317;
GALNT1,0.75212,0.83281,1,17179,0.45047,1,HGLibB_18503;,-0.30632;
NUDT16,0.75218,0.83281,1,17180,0.2758,1,HGLibB_32907;,-0.30607;
hsa-mir-3157,0.75228,0.75441,1,17181,-0.026297,3,HGLibA_58701;HGLibA_58700;HGLibA_58698;,-0.42887;-0.038432;-0.014161;
PLAU,0.75228,0.78674,1,17182,0.32299,1,HGLibB_36916;,-0.34912;
SC5D,0.75229,0.83281,1,17183,0.10048,3,HGLibB_42766;HGLibB_42764;HGLibB_42765;,-0.41295;-0.2149;-0.11752;
DDT,0.75234,0.78674,1,17184,0.27383,1,HGLibA_12643;,-0.36409;
EIF4E2,0.75237,0.83281,1,17185,0.37928,1,HGLibB_14800;,-0.67691;
hsa-mir-194-2,0.75261,0.75441,1,17186,0.4339,1,HGLibA_58085;,-0.29635;
SUPT5H,0.75267,0.83281,1,17187,-0.077974,5,HGLibB_47763;HGLibA_47819;HGLibA_47820;HGLibB_47764;HGLibA_47821;,-0.68303;-0.21659;-0.10708;-0.048866;-0.030632;
GREB1,0.75278,0.83281,1,17188,-0.0092037,3,HGLibB_20208;HGLibB_20207;HGLibA_20235;,-0.44542;-0.072164;-0.03882;
CTSD,0.75279,0.83281,1,17189,0.44102,1,HGLibB_11687;,-0.25622;
hsa-mir-4258,0.75293,0.75441,1,17190,-0.033683,2,HGLibA_59739;HGLibA_59738;,-0.32624;-0.34019;
hsa-mir-4476,0.753,0.75441,1,17191,0.34145,1,HGLibA_60315;,-0.3028;
SP8,0.75319,0.83281,1,17192,0.19953,1,HGLibA_46314;,-0.43434;
MAK,0.75322,0.83281,1,17193,0.22286,1,HGLibA_28016;,-1.1717;
LPAR6,0.75336,0.83281,1,17194,0.26897,2,HGLibB_27027;HGLibB_27028;,-0.34132;-0.025252;
CELF3,0.7534,0.83281,1,17195,-0.029875,4,HGLibA_09009;HGLibA_09011;HGLibB_09002;HGLibA_09010;,-0.66251;-0.11187;-0.053775;-0.0059748;
FBN2,0.75384,0.83281,1,17196,0.18266,2,HGLibB_16935;HGLibB_16934;,-0.6841;-0.031152;
MCM6,0.75414,0.83281,1,17197,-0.05625,4,HGLibB_28579;HGLibA_28619;HGLibB_28577;HGLibB_28578;,-1.0648;-0.20181;-0.075934;-0.036567;
PANX3,0.7542,0.83281,1,17198,0.16158,2,HGLibB_35069;HGLibB_35070;,-0.45916;-0.10167;
RNPEP,0.75448,0.83281,1,17199,0.15397,1,HGLibB_41676;,-0.38459;
FXYD2,0.75458,0.83281,1,17200,0.43967,2,HGLibA_18228;HGLibB_18203;,-0.41373;-0.026925;
KRTAP25-1,0.75483,0.83281,1,17201,0.25053,2,HGLibB_25692;HGLibB_25691;,-0.68087;-0.027238;
TMEM183A,0.75521,0.83344,1,17202,0.15243,1,HGLibA_50106;,-0.46663;
LRCH4,0.75526,0.83344,1,17203,0.18286,1,HGLibA_27147;,-1.8124;
KIAA1704,0.75534,0.74762,1,17204,-0.15134,2,HGLibA_24806;HGLibA_24805;,-0.15134;-0.19602;
SERPINH1,0.75535,0.83344,1,17205,-0.1058,4,HGLibB_43543;HGLibB_43541;HGLibB_43542;HGLibA_43595;,-0.46652;-0.12258;-0.15098;-0.089009;
CEMP1,0.75543,0.83344,1,17206,0.094337,2,HGLibB_09025;HGLibB_09023;,-0.44472;-0.030638;
LOC100652824,0.7556,0.83344,1,17207,0.16465,2,HGLibA_26874;HGLibB_26833;,-0.55439;-0.13006;
NANOS2,0.75563,0.83344,1,17208,0.1386,2,HGLibA_31098;HGLibB_31056;,-0.43645;-0.099563;
KIAA1967,0.75573,0.83344,1,17209,0.1512,3,HGLibB_24797;HGLibA_24831;HGLibA_24832;,-0.45702;-0.15116;-0.12831;
VDAC1,0.75576,0.83344,1,17210,0.44342,1,HGLibA_53600;,-0.62051;
KREMEN1,0.75582,0.83344,1,17211,0.0090613,3,HGLibA_25402;HGLibB_25365;HGLibA_25403;,-0.2791;-0.18268;-0.27062;
UGT2B7,0.75584,0.83344,1,17212,0.22563,1,HGLibA_52930;,-0.47188;
FAM102B,0.75593,0.83344,1,17213,0.24464,1,HGLibA_15983;,-0.45324;
BTG4,0.75594,0.83344,1,17214,0.070746,2,HGLibA_04950;HGLibA_04951;,-1.3149;-0.020518;
C15orf52,0.75598,0.83344,1,17215,0.17536,1,HGLibA_05409;,-1.542;
RPS10-NUDT3,0.75611,0.74879,1,17216,0.017815,1,HGLibB_42008;,-0.23575;
GIGYF2,0.75613,0.83344,1,17217,0.08419,2,HGLibA_19068;HGLibA_19067;,-0.67698;-0.032187;
ABHD12B,0.7563,0.83344,1,17218,0.064145,3,HGLibA_00243;HGLibB_00243;HGLibA_00241;,-0.46786;-0.19957;-0.0014885;
SPANXN2,0.75635,0.83344,1,17219,0.38851,1,HGLibA_46405;,-1.5441;
hsa-mir-382,0.75675,0.75125,1,17220,-0.10916,2,HGLibA_59482;HGLibA_59481;,-0.18103;-0.10916;
MADD,0.75681,0.83405,1,17221,0.64164,2,HGLibB_27815;HGLibA_27857;,-0.48617;-0.023412;
RAC2,0.75683,0.83405,1,17222,0.17658,1,HGLibB_39993;,-0.3426;
RTKN2,0.75709,0.83405,1,17223,0.087144,3,HGLibA_42393;HGLibB_42340;HGLibB_42338;,-0.78954;-0.17917;-0.0043825;
TSNAX,0.75715,0.83405,1,17224,0.37333,1,HGLibA_51887;,-0.54654;
PAPD7,0.75734,0.83467,1,17225,0.35536,1,HGLibA_35128;,-0.44366;
hsa-mir-6509,0.7578,0.75752,1,17226,0.31954,1,HGLibA_62884;,-0.25522;
COPZ1,0.75782,0.83467,1,17227,-0.029635,3,HGLibA_10738;HGLibA_10736;HGLibB_10727;,-1.0851;-0.3094;-0.13662;
LGALS16,0.75783,0.78988,1,17228,0.23122,2,HGLibA_26358;HGLibB_26319;,-0.52145;-0.093614;
GOLGA6L9,0.75792,0.74279,1,17229,0.33393,0,,
SLC7A1,0.75817,0.83467,1,17230,0.065325,2,HGLibA_45346;HGLibA_45347;,-0.58702;-0.071402;
OR1E2,0.75835,0.83467,1,17231,0.13971,2,HGLibB_33617;HGLibB_33618;,-0.6678;-0.08111;
TOP2A,0.75854,0.83467,1,17232,0.053593,3,HGLibA_50995;HGLibA_50994;HGLibB_50932;,-0.65561;-0.10371;-0.0601;
TIMM22,0.7586,0.83467,1,17233,0.12536,2,HGLibB_49451;HGLibB_49450;,-0.60509;-0.062288;
hsa-mir-3167,0.75865,0.75752,1,17234,0.66031,1,HGLibA_58748;,-0.80918;
ANKRD61,0.75875,0.83467,1,17235,0.65675,2,HGLibA_02131;HGLibB_02130;,-0.618;-0.092686;
MTERFD1,0.75886,0.83467,1,17236,0.87517,1,HGLibB_30299;,-0.30283;
TMEM26,0.75915,0.83467,1,17237,0.059979,3,HGLibA_50347;HGLibA_50348;HGLibB_50288;,-0.53048;-0.12659;-0.075786;
SEC63,0.75918,0.83467,1,17238,0.24182,1,HGLibB_43210;,-0.34454;
RELN,0.7592,0.83467,1,17239,0.4327,2,HGLibB_40773;HGLibA_40825;,-0.26505;-0.032113;
MAN2C1,0.75943,0.83467,1,17240,0.18293,2,HGLibB_28041;HGLibB_28040;,-0.40516;-0.095501;
CCDC94,0.75945,0.83467,1,17241,0.27729,2,HGLibA_07935;HGLibA_07933;,-0.63148;-0.17654;
hsa-mir-6511b-1,0.75947,0.75243,1,17242,-0.13107,3,HGLibA_62915;HGLibA_62914;HGLibA_62912;,-0.17963;-0.071694;-0.13107;
SLC4A10,0.75954,0.83467,1,17243,0.80688,1,HGLibB_45152;,-0.19557;
hsa-mir-3666,0.76008,0.76055,1,17244,0.040661,2,HGLibA_59216;HGLibA_59214;,-0.30553;-0.071655;
CCNB1IP1,0.76016,0.83467,1,17245,0.19581,2,HGLibA_08061;HGLibB_08054;,-0.76931;-0.11005;
hsa-mir-1286,0.76018,0.76055,1,17246,0.49575,2,HGLibA_57609;HGLibA_57608;,-0.27431;-0.2372;
SKIV2L2,0.76042,0.83528,1,17247,0.35516,1,HGLibB_44234;,-0.77065;
PTPRB,0.76055,0.83528,1,17248,-0.033057,4,HGLibA_39487;HGLibB_39438;HGLibA_39486;HGLibB_39436;,-0.98156;-0.07113;-0.059997;-0.0061165;
TBXAS1,0.7607,0.83528,1,17249,0.027905,3,HGLibA_48682;HGLibA_48683;HGLibA_48684;,-1.6198;-0.21028;-0.21202;
POTEJ,0.76083,0.74688,1,17250,0.11795,0,,
SNX25,0.76088,0.83528,1,17251,0.252,2,HGLibB_46017;HGLibA_46072;,-0.57118;-0.11385;
NMT2,0.76094,0.83528,1,17252,0.42808,2,HGLibA_32208;HGLibB_32164;,-0.62894;-0.44013;
VAMP7_X,0.76113,0.83528,1,17253,0.19531,1,HGLibB_53437;,-0.28118;
RFX1,0.76131,0.83528,1,17254,0.092088,2,HGLibB_40912;HGLibB_40910;,-0.49562;-0.048068;
TNNC2,0.76154,0.83528,1,17255,0.43392,2,HGLibA_50867;HGLibB_50806;,-0.70269;-0.015954;
LGR4,0.76166,0.83528,1,17256,0.45971,1,HGLibA_26407;,-0.46017;
hsa-mir-7106,0.76199,0.76155,1,17257,0.50054,1,HGLibA_63786;,-0.30468;
ANKRD1,0.76204,0.83528,1,17258,0.27905,2,HGLibB_01987;HGLibA_01988;,-0.41308;-0.033649;
hsa-mir-4324,0.76205,0.76155,1,17259,0.17654,2,HGLibA_60021;HGLibA_60018;,-0.54181;-0.0098896;
hsa-mir-4740,0.76213,0.76155,1,17260,0.31913,1,HGLibA_61058;,-0.49892;
PLA2G4D,0.76218,0.83528,1,17261,0.44678,1,HGLibA_36910;,-0.57836;
KLRD1,0.76227,0.83529,1,17262,0.63095,1,HGLibA_25299;,-0.48717;
NRTN,0.7624,0.83529,1,17263,-0.079677,4,HGLibA_32731;HGLibB_32685;HGLibB_32687;HGLibA_32730;,-0.60105;-0.17096;-0.10543;-0.053921;
RFPL4A,0.76245,0.83529,1,17264,0.056427,1,HGLibB_40886;,-0.27029;
MYL10,0.76256,0.83529,1,17265,0.21056,2,HGLibB_30706;HGLibB_30707;,-0.27191;-0.045996;
hsa-mir-2115,0.76256,0.76155,1,17266,0.14987,1,HGLibA_58231;,-0.29687;
MAP3K10,0.76263,0.83529,1,17267,-0.03829,4,HGLibB_28121;HGLibA_28163;HGLibB_28123;HGLibB_28122;,-0.88164;-0.18725;-0.044903;-0.031676;
FAM53A,0.76272,0.83529,1,17268,0.43726,1,HGLibB_16611;,-0.38088;
PCDH17,0.76298,0.83529,1,17269,-0.092193,4,HGLibB_35355;HGLibB_35357;HGLibA_35404;HGLibA_35402;,-0.29307;-0.19525;-0.15838;-0.026007;
hsa-mir-4802,0.76303,0.76155,1,17270,0.426,1,HGLibA_61314;,-0.40075;
C16orf45,0.76315,0.83529,1,17271,0.1858,1,HGLibB_05443;,-0.76205;
TIMM10B,0.7636,0.83529,1,17272,0.43088,2,HGLibB_49435;HGLibA_49495;,-0.57107;-0.14629;
DCTN6,0.76361,0.83529,1,17273,0.28422,2,HGLibA_12560;HGLibB_12544;,-0.68375;-0.35731;
hsa-mir-802,0.7637,0.76257,1,17274,0.39698,1,HGLibA_64042;,-0.35664;
hsa-mir-151b,0.76377,0.76257,1,17275,0.29993,2,HGLibA_57899;HGLibA_57898;,-0.34519;-0.016485;
SLC9C2,0.76387,0.83529,1,17276,0.13734,3,HGLibB_45389;HGLibB_45390;HGLibB_45388;,-0.47171;-0.13966;-0.12882;
LONP2,0.76417,0.83529,1,17277,0.31432,2,HGLibB_26977;HGLibB_26978;,-0.54184;-0.16168;
hsa-mir-181c,0.76431,0.76258,1,17278,0.18873,1,HGLibA_57976;,-0.35196;
MAGEC3,0.76438,0.8359,1,17279,0.91101,1,HGLibB_27923;,-0.31618;
BCL3,0.76449,0.8359,1,17280,0.093961,3,HGLibA_04329;HGLibB_04326;HGLibB_04327;,-0.94521;-0.18384;-0.085723;
GSKIP,0.76476,0.83649,1,17281,0.031493,3,HGLibA_20434;HGLibB_20406;HGLibA_20435;,-0.47056;-0.10149;-0.11697;
VPS52,0.76479,0.83649,1,17282,0.42465,2,HGLibA_53806;HGLibA_53807;,-0.57381;-0.029482;
FAM86A,0.76497,0.7931,1,17283,0.069772,2,HGLibA_16771;HGLibA_16770;,-0.5872;-0.062622;
NKRF,0.76503,0.83649,1,17284,0.27062,2,HGLibB_31980;HGLibA_32022;,-0.32832;-0.34921;
ALMS1,0.76508,0.83649,1,17285,0.66579,1,HGLibA_01673;,-0.39329;
RFPL4AL1,0.76515,0.76359,1,17286,0.076437,2,HGLibB_40890;HGLibA_40941;,-0.32697;-0.17538;
CT45A5,0.76546,0.76407,1,17287,0.19494,1,HGLibA_11509;,-0.23428;
